,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
5573,JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,1990,N,0,0,0,,,,5.0,5,3,2,1,3,0,1,45.40666666666666,52.54,0.0,6,7,1
5574,JG04,0.83,PG03,0.83,0.83,RM_type_A,Permanent,Female,1993,N,0,0,0,level_3,3.11,2013,1.0,1,1,1,0,0,0,0,,,,9,9,0
5575,JG04,0.67,PG03,0.67,0.67,RM_type_B,Permanent,Female,1989,N,0,0,0,level_3,3.03,2010,1.0,1,1,1,0,0,0,0,,,,9,9,0
5576,JG04,0.42,PG03,0.42,0.42,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,3.14,2011,1.0,1,1,1,0,0,0,0,,,,9,9,0
5577,JG04,2.5,PG03,2.5,2.42,RM_type_A,Permanent,Female,1987,Y,2,2,0,level_4,3.12,2010,6.0,6,3,4,0,12,0,1,64.19999999999999,85.41,1.0,8,7,3
5578,JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Female,1985,Y,1,0,1,,,,4.0,4,2,2,0,3,4,0,79.72333333333333,89.26,1.0,6,6,3
5579,JG04,0.92,PG03,0.92,0.92,RM_type_A,Permanent,Male,1990,N,0,0,0,level_3,3.41,2011,1.0,1,1,1,0,0,0,0,,,,9,9,0
5580,JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Female,1986,Y,1,1,0,level_4,3.13,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
5581,JG05,8.0,PG06,5.0,2.42,RM_type_A,Permanent,Male,1972,Y,1,1,0,level_4,0.0,\N,22.0,22,7,5,1,5,0,0,67.95666666666666,68.63,0.0,5,7,1
5582,JG05,8.0,PG06,5.0,0.5,RM_type_A,Permanent,Male,1969,Y,0,0,0,level_4,0.0,\N,22.0,22,9,6,1,13,0,0,81.71333333333331,86.15,2.0,6,6,1
5583,JG04,8.0,PG04,4.0,2.42,RM_type_A,Permanent,Male,1978,Y,1,0,1,level_4,0.0,2001,16.0,16,10,10,0,5,0,1,101.24,110.6,3.0,8,5,3
5584,JG04,8.0,PG04,4.0,0.5,RM_type_A,Permanent,Female,1978,Y,2,0,2,level_4,0.0,2000,15.0,15,7,9,0,8,2,0,62.53,60.49,0.0,6,7,1
5585,JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Female,1988,N,0,0,0,,,,5.0,5,3,5,0,4,0,0,47.39666666666667,53.1,0.0,5,7,3
5586,JG04,1.17,PG03,1.17,1.25,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,3.48,2013,3.0,3,2,4,0,5,0,1,110.13,109.66,3.0,8,6,3
5587,JG05,8.0,PG06,5.0,0.5,RM_type_A,Permanent,Male,1977,Y,1,0,1,level_4,3.41,\N,19.0,19,7,5,3,0,0,0,67.25333333333334,68.0,0.0,5,7,3
5588,JG04,1.17,PG03,1.17,2.42,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_3,3.29,2008,6.0,6,2,4,0,3,0,0,64.16333333333334,64.5,0.0,6,7,1
5589,JG04,1.83,PG03,1.83,1.92,RM_type_A,Permanent,Male,1985,Y,1,1,0,level_4,2.96,2009,6.0,6,3,6,0,10,0,1,88.10000000000002,65.47,2.0,6,7,1
5590,JG04,0.5,PG03,0.5,1.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,,,,4.0,4,2,2,0,4,2,0,50.36666666666667,51.63,0.0,6,7,1
5591,JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,level_4,3.26,2012,3.0,3,2,2,1,3,4,0,36.49,49.32,0.0,7,7,3
5592,JG04,1.17,PG03,1.17,0.5,RM_type_C,Permanent,Male,1988,N,0,0,0,level_4,3.25,2012,3.0,3,3,3,0,4,0,0,38.833333333333336,41.31,0.0,7,7,1
5593,JG04,0.92,PG03,0.92,0.92,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,2.85,2013,1.0,1,1,1,0,0,0,0,,,,9,9,0
5594,JG04,1.25,PG03,1.25,1.5,RM_type_B,Permanent,Female,1985,Y,0,0,0,level_4,3.52,2007,6.0,6,3,4,5,4,4,0,78.68666666666667,78.72,0.0,5,7,3
5595,JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Female,1987,N,0,0,0,,,,4.0,4,2,4,8,5,0,0,66.67333333333333,71.68,0.0,6,7,1
5596,JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1987,Y,0,0,0,level_4,3.01,2010,4.0,4,3,3,5,9,0,0,55.68666666666667,55.23,0.0,6,7,3
5597,JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Female,1987,N,0,0,0,level_4,2.96,2010,3.0,3,3,3,1,1,0,0,45.58666666666666,49.27,0.0,6,7,3
5598,JG04,1.25,PG03,1.25,0.5,RM_type_C,Permanent,Female,1986,Y,0,0,0,level_4,3.19,2009,2.0,2,2,3,0,2,0,0,,,,9,9,0
5599,JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,,,,5.0,5,3,3,17,9,0,0,52.0,56.12,0.0,6,7,3
5600,JG04,1.25,PG03,1.25,1.5,RM_type_B,Permanent,Female,1987,Y,2,1,1,,,,4.0,4,3,3,5,9,1,0,52.00333333333333,50.25,0.0,6,7,3
5601,JG04,0.5,PG03,0.5,0.5,RM_type_C,Permanent,Female,1988,Y,0,0,0,level_4,3.42,2011,1.0,1,2,3,1,0,0,0,,,,9,9,0
5602,JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,1989,Y,2,1,1,level_4,3.2,2010,6.0,6,4,4,15,3,2,0,69.6,70.42,0.0,8,7,1
5603,JG04,1.25,PG03,1.25,1.5,RM_type_A,Permanent,Female,1987,Y,0,0,0,level_4,2.93,2010,4.0,4,2,2,4,10,0,0,49.10666666666666,53.87,0.0,6,7,3
5604,JG03,1.25,PG01,1.25,1.25,RM_type_B,Contract,Male,1993,N,0,0,0,level_4,3.5,2015,,1,1,1,0,1,0,0,,,,9,9,0
5605,JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,3.17,2010,4.0,4,4,2,8,5,0,0,53.43666666666667,55.71,0.0,6,7,1
5606,JG04,0.42,PG03,0.42,0.42,RM_type_B,Contract,Male,1988,N,0,0,0,level_4,3.12,2011,,1,1,1,0,0,0,0,,,,9,9,0
5607,JG04,0.0,PG03,0.0,0.0,RM_type_B,Contract,Male,1987,N,0,0,0,level_4,3.34,2013,,1,1,2,0,0,0,0,,,,9,9,0
5608,JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Male,1988,Y,1,0,1,,,,4.0,4,3,5,8,3,1,0,43.33000000000001,45.98,0.0,7,7,3
5609,JG04,1.25,PG03,1.25,0.75,RM_type_C,Permanent,Female,1991,N,0,0,0,level_4,3.35,2012,3.0,3,2,4,3,6,0,0,37.606666666666655,50.8,0.0,6,7,3
5610,JG04,0.75,PG03,0.75,0.75,RM_type_A,Contract,Female,1990,N,0,0,0,level_4,3.01,2012,,1,1,1,0,0,0,0,,,,9,9,0
5611,JG04,0.25,PG03,0.25,0.25,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,2.9,2012,1.0,1,1,1,0,0,0,0,,,,9,9,0
5612,JG04,1.25,PG03,1.25,3.5,RM_type_A,Permanent,Male,1984,Y,1,1,0,,,,5.0,5,2,5,25,5,5,0,105.56,100.17,3.0,6,6,3
5613,JG04,1.25,PG03,1.25,1.5,RM_type_A,Permanent,Male,1989,N,0,0,0,,,,4.0,4,3,3,1,1,0,0,77.88,78.77,0.0,8,7,3
5614,JG04,1.25,PG03,1.25,1.33,RM_type_B,Permanent,Female,1989,N,0,0,0,level_4,3.14,2011,3.0,3,3,3,0,1,1,0,55.56333333333333,54.7,0.0,6,7,1
5615,JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,1984,Y,2,1,1,level_4,3.04,2008,7.0,7,4,5,16,1,0,0,70.80666666666667,76.6,0.0,6,7,1
5616,JG04,1.25,PG03,1.25,1.5,RM_type_A,Permanent,Male,1986,N,0,0,0,level_4,3.17,2009,6.0,6,4,4,10,1,0,0,45.89000000000001,46.21,0.0,7,7,3
5617,JG03,1.42,PG01,1.42,1.42,RM_type_A,Contract,Female,1988,N,0,0,0,level_3,2.95,2010,,1,1,2,0,0,0,0,,,,9,9,0
5618,JG03,1.5,PG01,1.5,1.5,RM_type_B,Permanent,Female,1987,Y,2,2,0,level_4,3.61,2010,1.0,1,1,1,0,0,0,0,,,,9,9,0
5619,JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,2.93,2013,1.0,1,1,1,0,0,0,0,,,,9,9,0
5620,JG04,1.25,PG03,1.25,0.17,RM_type_B,Permanent,Male,1986,Y,1,0,1,level_3,2.71,2007,6.0,6,4,3,0,5,0,1,57.6,72.73,0.0,6,7,3
5621,JG04,2.5,PG03,2.5,2.5,RM_type_A,Permanent,Female,1988,Y,1,0,1,,,,6.0,6,3,2,0,11,0,0,48.49333333333334,52.37,0.0,6,7,3
5622,JG04,1.42,PG03,1.42,1.5,RM_type_A,Permanent,Female,1986,Y,0,0,0,,,,4.0,4,3,3,0,9,0,0,77.52333333333333,80.14,0.0,5,7,3
5623,JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1988,Y,2,1,1,,,,5.0,5,3,2,0,9,0,0,83.61333333333334,88.55,1.0,6,7,3
5624,JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,3.36,2011,3.0,3,2,3,0,7,0,0,84.96,98.24,1.0,5,6,3
5625,JG04,0.83,PG03,0.83,0.83,RM_type_B,Contract,Male,1993,N,0,0,0,level_4,3.45,2015,,1,1,1,0,0,0,0,,,,9,9,0
5626,JG04,0.92,PG03,0.92,0.25,RM_type_B,Permanent,Male,1993,N,0,0,0,level_4,3.1,2015,1.0,1,2,1,0,0,0,0,,,,9,9,0
5627,JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,1985,Y,1,1,0,level_4,2.81,2008,6.0,6,4,2,0,9,0,0,60.68666666666666,72.82,0.0,6,7,3
5628,JG04,1.42,PG03,1.42,2.5,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,3.03,2008,6.0,6,3,2,0,4,0,0,55.62,61.98,0.0,6,7,3
5629,JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1985,Y,2,1,1,,,,6.0,6,3,2,0,10,0,0,90.39333333333332,101.34,2.0,5,7,3
5630,JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_4,3.61,2012,3.0,3,2,2,0,3,3,0,50.88,62.69,0.0,6,7,3
5631,JG05,1.33,PG05,1.33,0.17,RM_type_A,Permanent,Male,1978,Y,2,2,0,level_4,0.0,2002,16.0,16,9,10,0,4,0,0,74.92,87.86,1.0,6,7,3
5632,JG04,1.25,PG03,1.25,1.5,RM_type_B,Permanent,Female,1990,N,0,0,0,level_3,3.79,2011,2.0,2,2,3,1,4,0,0,20.0,20.0,0.0,9,9,0
5633,JG05,8.0,PG06,4.5,1.5,RM_type_A,Permanent,Male,1981,Y,1,1,0,level_4,3.05,2004,19.0,19,11,8,0,0,0,0,61.37000000000001,79.2,0.0,6,6,1
5634,JG04,0.83,PG03,0.83,0.83,RM_type_A,Permanent,Male,1991,N,0,0,0,level_4,3.08,2012,1.0,1,1,1,0,0,0,0,,,,9,9,0
5635,JG04,0.25,PG03,0.25,0.25,RM_type_B,Contract,Male,1990,N,0,0,0,level_3,3.75,2011,,1,1,1,0,0,0,0,,,,9,9,0
5636,JG05,1.83,PG05,1.83,0.5,RM_type_A,Permanent,Female,1980,Y,2,2,0,level_4,0.0,2002,15.0,15,8,9,0,6,0,0,86.90333333333334,99.98,2.0,6,6,3
5637,JG04,1.42,PG03,1.42,0.17,RM_type_A,Permanent,Male,1984,Y,1,1,0,level_3,3.21,2005,6.0,6,5,3,0,5,0,0,64.07666666666667,74.53,0.0,6,7,3
5638,JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Male,1984,N,0,0,0,,,,5.0,5,3,4,0,6,1,0,74.55,77.02,0.0,6,7,3
5639,JG04,1.42,PG03,1.42,2.5,RM_type_A,Permanent,Male,1991,N,0,0,0,,,,4.0,4,2,2,0,10,0,0,58.90666666666666,65.79,0.0,6,7,3
5640,JG04,1.25,PG03,1.25,2.5,RM_type_A,Permanent,Male,1991,Y,1,1,0,level_4,3.03,2013,3.0,3,1,3,0,8,0,0,49.52,58.22,0.0,6,7,3
5641,JG04,1.25,PG03,1.25,0.17,RM_type_B,Permanent,Female,1989,Y,0,0,0,level_1,3.01,2007,3.0,3,2,2,0,9,0,0,22.770000000000003,26.76,0.0,7,7,3
5642,JG04,1.0,PG03,1.0,1.0,RM_type_A,Permanent,Female,1992,N,0,0,0,level_4,3.32,2014,1.0,1,1,1,0,0,0,0,,,,9,9,0
5643,JG04,0.25,PG03,0.25,0.25,RM_type_B,Contract,Female,1989,N,0,0,0,level_4,3.31,2012,,1,1,1,0,0,0,0,,,,9,9,0
5644,JG04,1.42,PG03,1.42,1.5,RM_type_A,Permanent,Male,1990,Y,0,0,0,,,,5.0,5,4,3,0,10,0,0,85.39333333333333,89.03,1.0,5,6,3
5645,JG04,8.0,PG04,4.5,0.5,RM_type_A,Permanent,Male,1976,Y,2,2,0,level_4,2.88,\N,18.0,18,8,8,0,2,0,1,51.28666666666667,47.64,0.0,6,7,1
5646,JG04,1.42,PG03,1.42,4.5,RM_type_A,Permanent,Male,1989,Y,2,1,1,level_3,3.73,2010,6.0,6,3,3,0,6,1,0,104.85,109.62,3.0,5,5,3
5647,JG04,1.25,PG03,1.25,2.5,RM_type_B,Permanent,Male,1991,Y,1,0,1,level_4,3.34,2013,3.0,3,1,2,0,6,0,0,34.015,39.13,0.0,7,6,3
5648,JG03,1.75,PG01,1.75,1.75,RM_type_B,Contract,Male,1987,N,0,0,0,level_4,3.2,2012,,2,1,2,0,0,0,0,,,,9,9,0
5649,JG04,1.0,PG03,1.0,1.0,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,3.21,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
5650,JG05,1.33,PG05,1.33,0.5,RM_type_A,Permanent,Male,1977,Y,2,2,0,level_4,3.15,2004,22.0,22,11,10,0,12,0,0,77.37666666666667,78.78,0.0,5,7,1
5651,JG04,2.5,PG04,0.5,3.5,RM_type_A,Permanent,Male,1986,Y,0,0,0,level_4,0.0,2009,6.0,6,4,4,0,9,0,0,116.44666666666667,127.01,3.0,5,8,3
5652,JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Male,1989,Y,0,0,0,,,,4.0,4,3,2,0,8,0,0,74.11333333333333,82.06,0.0,6,7,3
5653,JG04,1.25,PG03,1.25,2.5,RM_type_B,Permanent,Male,1989,Y,2,2,0,level_4,3.0,2012,3.0,3,1,2,0,3,0,0,45.285,48.99,0.0,6,7,3
5654,JG03,1.25,PG01,1.25,1.25,RM_type_B,Contract,Male,1990,N,0,0,0,level_4,3.22,2012,,1,1,1,0,3,0,0,,,,9,9,0
5655,JG05,2.67,PG06,0.5,1.5,RM_type_A,Permanent,Female,1972,Y,2,1,1,level_4,2.82,2002,22.0,22,7,10,0,3,0,0,80.61,92.5,1.0,5,7,3
5656,JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Female,1986,Y,2,1,1,level_4,3.18,2008,6.0,6,4,3,0,3,0,0,74.01666666666667,77.51,0.0,6,7,3
5657,JG04,2.08,PG03,2.08,0.5,RM_type_A,Permanent,Male,1984,N,0,0,0,,,,6.0,6,4,2,0,5,0,0,71.23333333333333,76.7,0.0,6,7,3
5658,JG04,1.42,PG03,1.42,1.5,RM_type_A,Permanent,Female,1986,Y,0,0,0,level_4,3.41,2011,5.0,5,3,3,0,4,0,0,71.46,78.84,0.0,6,7,3
5659,JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,1989,Y,1,0,1,,,,5.0,5,4,3,0,3,3,0,75.39666666666666,76.52,0.0,6,7,3
5660,JG04,1.42,PG03,1.42,2.5,RM_type_A,Permanent,Male,1989,Y,1,0,1,,,,5.0,5,2,2,0,7,0,1,68.60000000000001,84.55,0.0,5,7,3
5661,JG03,1.33,PG01,1.33,1.33,RM_type_B,Contract,Female,1988,N,0,0,0,level_4,3.81,2010,,1,1,1,0,0,0,0,,,,9,9,0
5662,JG04,1.0,PG03,1.0,1.0,RM_type_A,Permanent,Male,1991,Y,0,0,0,level_4,2.83,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
5663,JG04,2.5,PG03,2.5,0.17,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_4,3.28,2010,6.0,6,5,4,0,5,0,0,60.52333333333333,68.67,0.0,6,7,3
5664,JG04,2.5,PG03,2.5,2.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,,,,6.0,6,2,2,0,6,0,0,85.48666666666666,95.32,1.0,6,6,3
5665,JG04,2.5,PG03,2.5,1.5,RM_type_A,Permanent,Female,1986,Y,1,1,0,,,,6.0,6,3,5,0,6,0,0,68.12333333333333,69.71,0.0,6,7,3
5666,JG04,2.5,PG03,2.5,0.5,RM_type_A,Permanent,Male,1984,Y,1,0,1,,,,6.0,6,4,5,0,6,0,1,74.86666666666667,82.04,0.0,6,7,3
5667,JG04,1.42,PG03,1.42,2.5,RM_type_B,Permanent,Female,1986,Y,1,0,1,,,,5.0,5,2,2,0,8,0,0,72.11666666666667,86.62,1.0,6,6,3
5668,JG04,1.0,PG03,1.0,1.0,RM_type_A,Permanent,Male,1993,Y,1,0,1,level_4,3.02,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
5669,JG04,1.42,PG03,1.42,2.5,RM_type_B,Permanent,Female,1989,Y,1,1,0,level_4,3.31,2010,5.0,5,2,3,0,6,4,0,40.84,51.61,0.0,6,7,1
5670,JG04,1.42,PG03,1.42,1.5,RM_type_A,Permanent,Female,1987,Y,0,0,0,,,,4.0,4,3,3,0,7,0,0,72.91,74.59,0.0,5,7,3
5671,JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1991,Y,2,2,0,level_4,3.1,2014,3.0,3,2,2,0,8,0,0,78.90666666666667,112.66,1.0,6,8,3
5672,JG04,1.25,PG03,1.25,2.5,RM_type_B,Permanent,Male,1990,N,0,0,0,level_3,3.02,2013,3.0,3,1,2,0,3,0,0,13.0,13.0,0.0,7,7,3
5673,JG03,1.33,PG01,1.33,1.33,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,2.98,2014,,1,1,1,0,0,0,0,,,,9,9,0
5674,JG05,8.0,PG06,4.5,1.5,RM_type_A,Permanent,Male,1970,Y,2,0,2,level_4,3.01,2004,25.0,25,10,7,0,3,0,1,65.03999999999999,68.16,0.0,6,7,1
5675,JG05,1.83,PG06,0.5,0.5,RM_type_A,Permanent,Female,1976,Y,1,0,1,level_4,3.0,2000,16.0,17,8,9,0,4,0,0,79.56333333333333,82.33,0.0,6,7,3
5676,JG05,1.33,PG05,1.33,0.5,RM_type_A,Permanent,Male,1978,Y,3,0,3,level_3,2.61,2000,16.0,17,13,11,0,3,0,0,79.42333333333335,85.3,1.0,5,7,3
5677,JG04,1.25,PG03,1.25,2.5,RM_type_B,Permanent,Female,1991,Y,1,1,0,level_3,2.79,2012,3.0,3,1,2,0,5,0,1,67.94,74.94,0.0,5,7,3
5678,JG04,0.83,PG03,0.83,0.83,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,3.58,2014,,1,1,1,0,0,0,0,,,,9,9,0
5679,JG04,4.17,PG04,1.0,2.5,RM_type_A,Permanent,Female,1978,Y,2,1,1,level_4,0.0,2004,19.0,19,8,7,0,0,0,0,78.34666666666669,88.78,1.0,6,7,3
5680,JG05,8.0,PG05,1.0,1.5,RM_type_A,Permanent,Male,1978,Y,3,2,1,level_3,3.37,2001,16.0,17,10,9,0,6,0,0,,,,9,9,0
5681,JG04,1.42,PG03,1.42,0.17,RM_type_B,Permanent,Male,1986,Y,2,1,1,,,,4.0,4,5,2,0,0,0,0,50.19,59.14,0.0,6,7,1
5682,JG04,1.42,PG03,1.42,2.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,3.35,2011,3.0,3,2,4,0,9,0,0,64.71000000000001,72.89,0.0,6,7,3
5683,JG04,1.25,PG03,1.25,0.17,RM_type_B,Permanent,Male,1991,N,0,0,0,level_1,4.19,2009,3.0,3,2,2,0,3,0,1,40.475,41.45,0.0,7,7,3
5684,JG04,0.83,PG03,0.83,0.83,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.5,2013,,1,1,1,0,0,0,0,,,,9,9,0
5685,JG04,1.0,PG03,1.0,1.0,RM_type_A,Permanent,Female,1991,N,0,0,0,level_4,3.21,2016,1.0,1,1,1,0,0,0,0,,,,9,9,0
5686,JG04,0.5,PG03,0.5,2.0,RM_type_A,Permanent,Male,1986,Y,0,0,0,,,,4.0,4,3,3,0,2,4,0,46.03,39.68,0.0,7,7,3
5687,JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,1989,N,0,0,0,level_4,3.43,2013,3.0,3,2,4,2,1,0,0,43.84666666666666,47.05,0.0,7,7,3
5688,JG04,0.75,PG03,0.75,0.75,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,3.14,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
5689,JG04,2.5,PG03,2.5,0.5,RM_type_A,Permanent,Male,1983,Y,2,1,1,level_4,3.05,2008,6.0,6,4,5,8,3,1,0,76.25333333333333,85.5,1.0,6,6,1
5690,JG04,2.83,PG03,2.83,0.5,RM_type_A,Permanent,Male,1981,Y,1,0,1,level_4,2.86,9999,5.0,5,3,4,5,2,0,0,68.51333333333334,72.03,0.0,5,7,1
5691,JG04,0.5,PG03,0.5,1.75,RM_type_A,Permanent,Female,1983,Y,1,0,1,,,,4.0,4,3,2,0,3,0,0,65.00666666666666,64.94,0.0,6,7,1
5692,JG04,0.5,PG03,0.5,1.33,RM_type_B,Permanent,Male,1985,Y,1,0,1,level_4,2.92,2009,3.0,3,2,2,3,3,0,0,44.16,47.28,0.0,6,7,3
5693,JG04,2.83,PG03,2.83,1.5,RM_type_A,Permanent,Male,1984,Y,1,0,1,level_4,3.18,2011,6.0,6,2,5,1,5,0,0,78.75666666666666,82.56,0.0,6,6,1
5694,JG04,1.17,PG03,1.17,0.5,RM_type_C,Permanent,Female,1988,Y,2,2,0,,,,4.0,4,3,4,6,0,1,0,64.58,68.53,0.0,6,7,3
5695,JG04,1.17,PG03,1.17,1.33,RM_type_A,Permanent,Female,1991,N,0,0,0,level_4,3.55,2013,3.0,3,2,3,1,3,1,0,56.56,59.73,0.0,6,7,3
5696,JG04,1.75,PG03,1.75,1.33,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,3.07,2012,3.0,3,2,4,2,1,0,1,71.50333333333333,72.93,0.0,5,7,1
5697,JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Female,1990,Y,1,1,0,level_4,3.57,2012,3.0,3,2,2,0,3,1,0,23.39,43.89,0.0,5,7,1
5698,JG03,1.17,PG01,1.17,1.17,RM_type_B,Contract,Male,1984,N,0,0,0,level_4,2.85,2009,,1,1,1,0,0,0,0,,,,9,9,0
5699,JG04,0.75,PG03,0.75,0.75,RM_type_B,Permanent,Male,1993,N,0,0,0,level_4,3.57,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
5700,JG04,2.5,PG03,2.5,1.5,RM_type_A,Permanent,Male,1983,Y,1,0,1,level_4,3.08,2007,6.0,6,3,6,0,0,0,0,96.70666666666666,98.93,3.0,8,6,1
5701,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,,,,4.0,4,4,3,6,3,0,0,68.85666666666667,45.04,1.0,7,7,3
5702,JG04,0.5,PG03,0.5,2.17,RM_type_A,Permanent,Female,1985,Y,2,2,0,level_3,3.05,2007,4.0,4,2,3,2,3,0,0,47.74666666666667,45.93,0.0,7,7,3
5703,JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,2.99,2012,2.0,2,2,2,0,3,1,0,64.395,69.88,0.0,5,7,3
5704,JG04,0.75,PG03,0.75,0.75,RM_type_B,Permanent,Male,1992,N,0,0,0,level_4,3.16,2015,1.0,1,1,1,1,0,0,0,,,,9,9,0
5705,JG04,0.5,PG03,0.5,1.17,RM_type_B,Permanent,Male,1992,N,0,0,0,level_3,2.93,2014,1.0,1,1,2,0,0,0,0,,,,9,9,0
5706,JG04,2.83,PG03,2.83,1.5,RM_type_A,Permanent,Female,1988,Y,2,1,1,level_3,3.23,2009,6.0,6,3,4,6,4,2,1,94.98333333333332,101.31,3.0,5,6,3
5707,JG04,2.83,PG03,2.83,1.5,RM_type_A,Permanent,Female,1983,Y,2,1,1,level_4,3.21,2008,6.0,6,3,4,9,11,2,0,109.38333333333333,111.04,3.0,6,5,1
5708,JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1988,Y,2,1,1,,,,4.0,4,3,4,2,6,2,0,61.53666666666666,62.25,0.0,6,7,3
5709,JG04,0.5,PG03,0.5,1.17,RM_type_B,Permanent,Female,1990,N,0,0,0,level_4,3.46,2012,1.0,1,1,2,0,0,0,0,,,,9,9,0
5710,JG04,0.33,PG03,0.33,0.33,RM_type_B,Permanent,Female,1993,N,0,0,0,level_3,3.59,2014,1.0,1,1,1,0,0,0,0,,,,9,9,0
5711,JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,2.93,9999,5.0,5,5,3,2,4,0,0,92.06333333333336,91.4,3.0,6,6,3
5712,JG04,1.17,PG03,1.17,0.25,RM_type_B,Permanent,Female,1987,Y,1,1,0,,,,4.0,4,5,6,3,5,6,0,22.46666666666667,57.4,0.0,5,7,1
5713,JG04,1.17,PG03,1.17,1.5,RM_type_A,Permanent,Female,1986,Y,2,2,0,level_3,3.18,2008,4.0,4,3,3,1,8,3,0,38.81,39.34,0.0,7,7,3
5714,JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1992,N,0,0,0,level_4,3.12,2015,1.0,1,1,1,0,0,0,0,,,,9,9,0
5715,JG04,7.83,PG04,6.17,0.5,RM_type_A,Permanent,Female,1973,Y,2,1,1,level_1,0.0,1991,23.0,23,6,6,6,4,1,0,69.58333333333333,68.9,0.0,5,7,1
5716,JG04,1.75,PG03,1.75,0.25,RM_type_A,Permanent,Female,1986,N,0,0,0,level_4,3.04,2011,6.0,6,3,5,7,6,0,0,29.19666666666667,40.78,0.0,7,7,3
5717,JG04,2.08,PG03,2.08,1.5,RM_type_A,Permanent,Female,1986,Y,2,1,1,level_3,3.24,2008,6.0,6,2,5,3,0,2,0,98.56,104.68,3.0,5,6,3
5718,JG04,1.75,PG03,1.75,1.75,RM_type_A,Permanent,Female,1984,Y,3,3,0,level_4,2.76,9999,5.0,5,2,4,0,3,2,0,60.91666666666666,65.98,0.0,5,7,1
